time,inflow,precip_past1min,wind_speed,humidity
2023-02-03 17:00:00+00:00,588.4972118579337,0.0,468.9600000000001,0.0
2023-02-03 18:00:00+00:00,579.4046654669021,0.10000000000000007,599.0,0.0
2023-02-03 19:00:00+00:00,766.431918190072,0.059000000000000045,645.9683333333335,0.0
2023-02-03 20:00:00+00:00,779.8236692798663,0.301,672.0216666666662,0.0
2023-02-03 21:00:00+00:00,611.9957100579755,0.0,551.0100000000002,0.0
2023-02-03 22:00:00+00:00,522.633300697191,0.10000000000000006,549.0316666666664,0.0
2023-02-03 23:00:00+00:00,504.2316750389681,0.0,440.9949999999994,0.0
2023-02-04 00:00:00+00:00,470.4645842642673,0.0,449.0166666666666,0.0
2023-02-04 01:00:00+00:00,469.7238381962948,0.0,421.98,0.0
2023-02-04 02:00:00+00:00,456.7771245120491,0.0,413.02166666666665,0.0
2023-02-04 03:00:00+00:00,450.4540773806199,0.0,429.9999999999997,0.0
2023-02-04 04:00:00+00:00,447.4730905571681,0.0,413.00000000000017,0.0
2023-02-04 05:00:00+00:00,447.1943532354104,0.0,389.0033333333336,0.0
2023-02-04 06:00:00+00:00,471.100160313479,0.0,348.0166666666669,0.0
2023-02-04 07:00:00+00:00,498.7814725205551,0.0,363.99666666666707,0.0
2023-02-04 08:00:00+00:00,529.8425609555588,0.0,398.9849999999998,0.0
2023-02-04 09:00:00+00:00,559.1284446155341,0.0,418.9849999999999,0.0
2023-02-04 10:00:00+00:00,539.2604123404407,0.0,461.0049999999997,0.0
2023-02-04 11:00:00+00:00,524.4808539262397,0.0,460.9983333333331,0.0
2023-02-04 12:00:00+00:00,515.7721724948718,0.0,462.0033333333329,0.0
2023-02-04 13:00:00+00:00,510.9451918475394,0.0,403.0183333333337,0.0
2023-02-04 14:00:00+00:00,504.1237496610551,0.0,338.02166666666676,0.0
2023-02-04 15:00:00+00:00,503.70761008498044,0.0,270.01833333333315,0.0
2023-02-04 16:00:00+00:00,505.3701231093142,0.0,234.98833333333346,0.0
2023-02-04 17:00:00+00:00,494.6598248209602,0.0,217.02666666666684,0.0
2023-02-04 18:00:00+00:00,492.0987265974906,0.0,191.9900000000001,0.0
2023-02-04 19:00:00+00:00,482.50291045670457,0.0,183.01666666666677,0.0
2023-02-04 20:00:00+00:00,474.2038652550087,0.0,149.00000000000006,0.0
2023-02-04 21:00:00+00:00,464.1762614502646,0.0,125.0066666666666,0.0
2023-02-04 22:00:00+00:00,464.86700187747743,0.0,113.99833333333319,0.0
2023-02-04 23:00:00+00:00,451.8283949560483,0.0,140.99833333333333,0.0
2023-02-05 00:00:00+00:00,449.4004512576717,0.0,136.0066666666666,0.0
2023-02-05 01:00:00+00:00,433.85857149253934,0.0,121.00500000000004,0.0
2023-02-05 02:00:00+00:00,435.16566732259037,0.0,99.99333333333337,0.0
2023-02-05 03:00:00+00:00,434.3000223298301,0.0,76.01833333333323,0.0
2023-02-05 04:00:00+00:00,427.6158096235981,0.0,80.98166666666663,0.0
2023-02-05 05:00:00+00:00,431.4153026178384,0.0,99.00833333333328,0.0
2023-02-05 06:00:00+00:00,446.6525606796731,0.0,68.01333333333326,0.0
2023-02-05 07:00:00+00:00,472.7567369767275,0.0,22.000000000000014,0.0
2023-02-05 08:00:00+00:00,504.4951838495803,0.0,30.993333333333325,0.0
2023-02-05 09:00:00+00:00,514.8312890587653,0.0,136.95166666666665,0.0
2023-02-05 10:00:00+00:00,520.279365184133,0.0,293.98666666666645,0.0
2023-02-05 11:00:00+00:00,518.0059447243393,0.0,314.9733333333334,0.0
2023-02-05 12:00:00+00:00,499.48727277422455,0.0,361.0016666666668,0.0
2023-02-05 13:00:00+00:00,497.5227988651284,0.0,316.015,0.0
2023-02-05 14:00:00+00:00,484.66583346929383,0.0,287.0116666666667,0.0
2023-02-05 15:00:00+00:00,485.28524523035486,0.0,284.9966666666666,0.0
2023-02-05 16:00:00+00:00,478.1005129675654,0.0,281.99833333333333,0.0
2023-02-05 17:00:00+00:00,487.4573182953873,0.0,298.0050000000005,0.0
2023-02-05 18:00:00+00:00,489.69046825114316,0.0,291.9949999999999,0.0
2023-02-05 19:00:00+00:00,475.5099106802301,0.0,341.98833333333346,0.0
2023-02-05 20:00:00+00:00,457.435195166452,0.0,293.0083333333336,0.0
2023-02-05 21:00:00+00:00,456.29561422610914,0.0,264.02833333333314,0.0
2023-02-05 22:00:00+00:00,446.19701726405117,0.0,166.01833333333343,0.0
2023-02-05 23:00:00+00:00,435.3582476869925,0.0,83.02333333333334,0.0
2023-02-06 00:00:00+00:00,397.76245338056873,0.09999999999999991,43.001666666666615,0.0
2023-02-06 01:00:00+00:00,389.863191028394,0.02000000000000001,118.97666666666655,0.0
2023-02-06 02:00:00+00:00,379.26042219526806,0.0,145.99833333333342,0.0
2023-02-06 03:00:00+00:00,385.9883118757524,0.0,113.00499999999997,0.0
2023-02-06 04:00:00+00:00,385.08630647690933,0.0,104.00000000000001,0.0
2023-02-06 05:00:00+00:00,424.12697859370525,0.0,140.99500000000012,0.0
2023-02-06 06:00:00+00:00,483.22018157775386,0.0,193.9800000000001,0.0
2023-02-06 07:00:00+00:00,503.17356376485947,0.0,199.99499999999986,0.0
2023-02-06 08:00:00+00:00,484.6721987251103,0.0,163.01833333333317,0.0
2023-02-06 09:00:00+00:00,470.34607017098665,0.0,150.9983333333335,0.0
2023-02-06 10:00:00+00:00,489.67526828209725,0.0,138.00499999999994,0.0
2023-02-06 11:00:00+00:00,490.6130768973732,0.0,103.0100000000001,0.0
2023-02-06 12:00:00+00:00,463.3967093743855,0.0,64.01833333333332,0.0
2023-02-06 13:00:00+00:00,497.34363448069126,0.0,112.96833333333336,0.0
2023-02-06 14:00:00+00:00,491.11903136261634,0.0,84.01499999999993,0.0
2023-02-06 15:00:00+00:00,469.3932784713441,0.0,73.00500000000004,0.0
2023-02-06 16:00:00+00:00,460.8278121799071,0.0,113.97833333333321,0.0
2023-02-06 17:00:00+00:00,454.8773009632484,0.0,132.0099999999999,0.0
2023-02-06 18:00:00+00:00,457.22947818229585,0.0,187.98000000000013,0.0
2023-02-06 19:00:00+00:00,474.0462556401334,0.0,248.9883333333329,0.0
2023-02-06 20:00:00+00:00,427.80346471116803,0.0,212.99333333333337,0.0
2023-02-06 21:00:00+00:00,412.69943227605376,0.0,250.0016666666669,0.0
2023-02-06 22:00:00+00:00,398.9736867392757,0.0,272.00500000000017,0.0
2023-02-06 23:00:00+00:00,395.03276016403436,0.0,314.9699999999999,0.0
2023-02-07 00:00:00+00:00,370.6331684319843,0.0,281.02833333333353,0.0
2023-02-07 01:00:00+00:00,363.125760539791,0.0,344.9633333333332,0.0
2023-02-07 02:00:00+00:00,366.7929145723722,0.0,369.02166666666704,0.0
2023-02-07 03:00:00+00:00,363.55549669393895,0.0,307.00833333333355,0.0
2023-02-07 04:00:00+00:00,377.178839373077,0.0,281.9883333333335,0.0
2023-02-07 05:00:00+00:00,411.7910867589242,0.0,335.98333333333323,0.0
2023-02-07 06:00:00+00:00,464.8380061728422,0.0,363.01,0.0
2023-02-07 07:00:00+00:00,498.7529857124098,0.0,334.0100000000004,0.0
2023-02-07 08:00:00+00:00,478.12181803670467,0.0,337.98666666666634,0.0
2023-02-07 09:00:00+00:00,494.52583564641344,0.0,298.02000000000015,0.0
2023-02-07 10:00:00+00:00,494.6211304565294,0.0,312.97999999999956,0.0
2023-02-07 11:00:00+00:00,511.09290043987147,0.0,354.98000000000036,0.0
2023-02-07 12:00:00+00:00,582.4109687109866,0.0,408.9883333333333,0.0
2023-02-07 13:00:00+00:00,496.3722694105377,0.0,408.0199999999999,0.0
2023-02-07 14:00:00+00:00,467.9404161981915,0.0,404.0049999999998,0.0
2023-02-07 15:00:00+00:00,457.53705310794453,0.0,341.025,0.0
2023-02-07 16:00:00+00:00,451.68244681867594,0.0,227.01666666666688,0.0
2023-02-07 17:00:00+00:00,445.16954508359254,0.0,218.9949999999999,0.0
2023-02-07 18:00:00+00:00,445.6257308841962,0.0,174.02333333333323,0.0
2023-02-07 19:00:00+00:00,461.5742503612714,0.0,212.98000000000013,0.0
2023-02-07 20:00:00+00:00,415.5611887684519,0.0,196.01666666666648,0.0
2023-02-07 21:00:00+00:00,399.01319092930106,0.0,136.015,0.0
2023-02-07 22:00:00+00:00,388.5854193114336,0.0,113.01166666666668,0.0
2023-02-07 23:00:00+00:00,377.04672231463627,0.0,74.99166666666663,0.0
2023-02-08 00:00:00+00:00,355.5797796092494,0.0,153.9783333333333,0.0
2023-02-08 01:00:00+00:00,352.2944447374255,0.0,198.98999999999998,0.0
2023-02-08 02:00:00+00:00,355.6700005948508,0.0,269.99000000000024,0.0
2023-02-08 03:00:00+00:00,351.3694937882559,0.0,284.99166666666673,0.0
2023-02-08 04:00:00+00:00,354.67321509909954,0.0,308.98666666666696,0.0
2023-02-08 05:00:00+00:00,406.1759961953136,0.0,263.0266666666664,0.0
2023-02-08 06:00:00+00:00,462.2373855756278,0.0,222.00166666666664,0.0
2023-02-08 07:00:00+00:00,496.9566385140099,0.0,223.99999999999991,0.0
2023-02-08 08:00:00+00:00,469.713817735011,0.0,326.96499999999986,0.0
2023-02-08 09:00:00+00:00,482.0712022334872,0.0,392.9966666666668,0.0
2023-02-08 10:00:00+00:00,470.8721679641562,0.0,446.97666666666726,0.0
2023-02-08 11:00:00+00:00,481.40789875431,0.0,452.0133333333335,0.0
2023-02-08 12:00:00+00:00,459.02990419263233,0.0,447.9983333333329,0.0
2023-02-08 13:00:00+00:00,472.3173248918252,0.0,480.9833333333331,0.0
2023-02-08 14:00:00+00:00,450.82997713648416,0.0,435.0166666666668,0.0
2023-02-08 15:00:00+00:00,420.77608526711674,0.0,324.04499999999985,0.0
2023-02-08 16:00:00+00:00,428.5746604430277,0.0,283.98833333333323,0.0
2023-02-08 17:00:00+00:00,430.0551793492946,0.0,310.9866666666666,0.0
2023-02-08 18:00:00+00:00,433.6701649920428,0.0,403.97333333333324,0.0
2023-02-08 19:00:00+00:00,442.546798377726,0.0,467.9816666666669,0.0
2023-02-08 20:00:00+00:00,403.0949532254568,0.0,518.0016666666668,0.0
2023-02-08 21:00:00+00:00,371.40593859038404,0.0,488.98333333333363,0.0
2023-02-08 22:00:00+00:00,356.99192167956505,0.0,565.0000000000001,0.0
2023-02-08 23:00:00+00:00,357.6946189906077,0.0,507.02000000000055,0.0
2023-02-09 00:00:00+00:00,328.5161142758416,0.0,483.0033333333329,0.0
2023-02-09 01:00:00+00:00,332.8283127817282,0.0,414.01666666666625,0.0
2023-02-09 02:00:00+00:00,310.3472233762806,0.0,479.97833333333335,0.0
2023-02-09 03:00:00+00:00,320.8747866122136,0.0,506.996666666666,0.0
2023-02-09 04:00:00+00:00,336.94931132457964,0.0,501.99833333333373,0.0
2023-02-09 05:00:00+00:00,359.23280811599034,0.0,471.0099999999993,0.0
2023-02-09 06:00:00+00:00,422.3370089179619,0.0,486.983333333333,0.0
2023-02-09 07:00:00+00:00,450.022722126546,0.0,507.01000000000033,0.0
2023-02-09 08:00:00+00:00,455.74888419749584,0.0,546.9850000000001,0.0
2023-02-09 09:00:00+00:00,482.19767609722174,0.0,587.9866666666665,0.0
2023-02-09 10:00:00+00:00,474.6880717507885,0.0,587.0,0.0
2023-02-09 11:00:00+00:00,456.14915398561044,0.0,546.0116666666667,0.0
2023-02-09 12:00:00+00:00,444.7929624961609,0.0,552.9966666666662,0.0
2023-02-09 13:00:00+00:00,436.3245277101691,0.0,533.0016666666667,0.0
2023-02-09 14:00:00+00:00,429.3545270880654,0.0,538.0150000000001,0.0
2023-02-09 15:00:00+00:00,433.2758021013309,0.0,501.9933333333332,0.0
2023-02-09 16:00:00+00:00,421.4078663628607,0.0,502.015,0.0
2023-02-09 17:00:00+00:00,404.0228746605182,0.0,450.00833333333316,0.0
2023-02-09 18:00:00+00:00,419.1061772154031,0.0,454.00166666666667,0.0
2023-02-09 19:00:00+00:00,424.8910138822228,0.0,542.9616666666667,0.0
2023-02-09 20:00:00+00:00,391.68335966383916,0.0,509.02833333333365,0.0
2023-02-09 21:00:00+00:00,366.47052842505786,0.0,588.9633333333336,0.0
2023-02-09 22:00:00+00:00,350.292760485561,0.0,556.0133333333334,0.0
2023-02-09 23:00:00+00:00,342.2317242045026,0.0,561.9816666666667,0.0
2023-02-10 00:00:00+00:00,326.9255814893928,0.0,648.9966666666675,0.0
2023-02-10 01:00:00+00:00,334.7500284538583,0.0,686.9799999999997,0.0
2023-02-10 02:00:00+00:00,306.3614305691227,0.0,616.0266666666664,0.0
2023-02-10 03:00:00+00:00,305.45667340971943,0.0,515.0383333333333,0.0
2023-02-10 04:00:00+00:00,312.0590063056999,0.0,430.01999999999975,0.0
2023-02-10 05:00:00+00:00,348.8607549591076,0.0,404.00666666666626,0.0
2023-02-10 06:00:00+00:00,402.9194689134976,0.0,341.0233333333335,0.0
2023-02-10 07:00:00+00:00,445.9611634011171,0.0,320.9900000000003,0.0
2023-02-10 08:00:00+00:00,459.02555605920764,0.0,393.9583333333337,0.0
2023-02-10 09:00:00+00:00,447.47104452139115,0.0,519.9883333333339,0.0
2023-02-10 10:00:00+00:00,443.95579218297837,0.0,528.0116666666668,0.0
2023-02-10 11:00:00+00:00,433.4755457813021,0.0,497.9783333333329,0.0
2023-02-10 12:00:00+00:00,446.3949965718925,0.0,566.0049999999999,0.0
2023-02-10 13:00:00+00:00,440.5038610578771,0.0,553.9933333333336,0.0
2023-02-10 14:00:00+00:00,410.83370998596536,0.0,598.996666666667,0.0
2023-02-10 15:00:00+00:00,418.38318651222255,0.0,555.0050000000001,0.0
2023-02-10 16:00:00+00:00,414.5515386387196,0.0,488.0249999999995,0.0
2023-02-10 17:00:00+00:00,399.7271029067442,0.0,556.9766666666662,0.0
2023-02-10 18:00:00+00:00,398.9817952209011,0.0,563.9916666666662,0.0
2023-02-10 19:00:00+00:00,407.65466619667274,0.0,578.9933333333336,0.0
2023-02-10 20:00:00+00:00,366.35385379734817,0.0,629.0000000000006,0.0
2023-02-10 21:00:00+00:00,340.62826470378155,0.0,511.48833333333346,0.0
2023-02-10 22:00:00+00:00,340.4734843769969,0.0,724.9999999999991,0.0
2023-02-10 23:00:00+00:00,339.1887527565752,0.0,728.9883333333332,0.0
2023-02-11 00:00:00+00:00,325.3325868622913,0.049999999999999954,763.9750000000001,0.0
2023-02-11 01:00:00+00:00,327.72708069137497,0.09999999999999991,785.0033333333333,0.0
2023-02-11 02:00:00+00:00,310.1686147017448,0.08000000000000006,849.9733333333339,0.0
2023-02-11 03:00:00+00:00,314.2880917992832,0.1291666666666666,894.9883333333332,0.0
2023-02-11 04:00:00+00:00,307.9488078348164,0.0008333333333333334,884.0300000000007,0.0
2023-02-11 05:00:00+00:00,311.6319744413722,0.11999999999999993,761.036666666666,0.0
2023-02-11 06:00:00+00:00,342.1286863314411,0.09999999999999991,707.0,0.0
2023-02-11 07:00:00+00:00,369.6845953981844,0.0,684.9933333333322,0.0
2023-02-11 08:00:00+00:00,401.5967141245232,0.0,615.0133333333333,0.0
2023-02-11 09:00:00+00:00,423.7320601706331,0.0,633.9966666666675,0.0
2023-02-11 10:00:00+00:00,416.8834631845727,0.0,629.006666666666,0.0
2023-02-11 11:00:00+00:00,415.40152115981795,0.0,600.0216666666666,0.0
2023-02-11 12:00:00+00:00,398.80014330835496,0.0,568.998333333334,0.0
2023-02-11 13:00:00+00:00,381.0169406168218,0.0,522.0149999999995,0.0
2023-02-11 14:00:00+00:00,375.12331564479643,0.0,424.0433333333337,0.0
2023-02-11 15:00:00+00:00,373.0024085490708,0.0,334.0166666666672,0.0
2023-02-11 16:00:00+00:00,362.9084733353883,0.0,267.021666666667,0.0
2023-02-11 17:00:00+00:00,365.00425638145947,0.0,222.00666666666677,0.0
2023-02-11 18:00:00+00:00,351.3853990244087,0.0,173.01666666666677,0.0
2023-02-11 19:00:00+00:00,346.40718956080474,0.0,122.01000000000006,0.0
2023-02-11 20:00:00+00:00,320.00990382713763,0.0,111.9999999999999,0.0
2023-02-11 21:00:00+00:00,313.8027938860405,0.0,123.98500000000001,0.0
2023-02-11 22:00:00+00:00,312.5904278196521,0.0,126.01833333333329,0.0
2023-02-11 23:00:00+00:00,302.20896922286096,0.0,87.01000000000002,0.0
2023-02-12 00:00:00+00:00,284.8771306080126,0.0,68.99499999999995,0.0
2023-02-12 01:00:00+00:00,280.73399741534007,0.0,116.98000000000006,0.0
2023-02-12 02:00:00+00:00,270.4498577938867,0.0,160.9833333333333,0.0
2023-02-12 03:00:00+00:00,263.0676383655432,0.0,226.00000000000014,0.0
2023-02-12 04:00:00+00:00,272.15494689372326,0.0,214.9916666666668,0.0
2023-02-12 05:00:00+00:00,270.3571090132964,0.0,266.99666666666644,0.0
2023-02-12 06:00:00+00:00,282.9879470712623,0.0,241.99499999999998,0.0
2023-02-12 07:00:00+00:00,321.23297943760764,0.0,353.98833333333323,0.0
2023-02-12 08:00:00+00:00,351.1162881156107,0.0,299.99666666666644,0.0
2023-02-12 09:00:00+00:00,374.172683487211,0.0,311.01166666666666,0.0
2023-02-12 10:00:00+00:00,377.63218554851005,0.0,358.9633333333332,0.0
2023-02-12 11:00:00+00:00,381.804038833943,0.0,429.0066666666666,0.0
2023-02-12 12:00:00+00:00,370.4472783737503,0.0,424.9883333333337,0.0
2023-02-12 13:00:00+00:00,362.68321796508434,0.0,401.02,0.0
2023-02-12 14:00:00+00:00,363.03949009450474,0.0,343.00000000000017,0.0
2023-02-12 15:00:00+00:00,340.9836116619626,0.0,361.00999999999965,0.0
2023-02-12 16:00:00+00:00,348.40568185073084,0.0,363.99333333333345,0.0
2023-02-12 17:00:00+00:00,350.1795040833276,0.0,334.00666666666655,0.0
2023-02-12 18:00:00+00:00,349.75621065396774,0.0,396.9916666666667,0.0
2023-02-12 19:00:00+00:00,343.85118601197274,0.0,354.9983333333335,0.0
2023-02-12 20:00:00+00:00,319.4589337892439,0.0,376.00333333333356,0.0
2023-02-12 21:00:00+00:00,327.85514606367235,0.0,392.99666666666695,0.0
2023-02-12 22:00:00+00:00,305.93178730184684,0.0,273.0433333333333,0.0
2023-02-12 23:00:00+00:00,295.4841562840363,0.0,220.9833333333334,0.0
2023-02-13 00:00:00+00:00,272.6204745643021,0.0,244.99666666666667,0.0
2023-02-13 01:00:00+00:00,261.4461595675322,0.0,262.9849999999999,0.0
2023-02-13 02:00:00+00:00,257.55112612073816,0.0,332.99000000000024,0.0
2023-02-13 03:00:00+00:00,260.8214666329796,0.0,358.02500000000043,0.0
2023-02-13 04:00:00+00:00,261.32402237940084,0.0,327.9766666666667,0.0
2023-02-13 05:00:00+00:00,294.52670464067614,0.0,373.98833333333334,0.0
2023-02-13 06:00:00+00:00,361.42464431490384,0.0,393.9933333333339,0.0
2023-02-13 07:00:00+00:00,404.0998135766529,0.0,374.0049999999998,0.0
2023-02-13 08:00:00+00:00,406.50223271512465,0.0,396.9899999999999,0.0
2023-02-13 09:00:00+00:00,405.2693911393289,0.0,456.9833333333329,0.0
2023-02-13 10:00:00+00:00,407.25143462053705,0.0,527.983333333333,0.0
2023-02-13 11:00:00+00:00,396.5989044367244,0.0,504.01833333333315,0.0
2023-02-13 12:00:00+00:00,410.0300066281186,0.0,520.9899999999997,0.0
2023-02-13 13:00:00+00:00,420.5588229863346,0.0,428.02833333333336,0.0
2023-02-13 14:00:00+00:00,384.081392968025,0.0,382.01999999999975,0.0
2023-02-13 15:00:00+00:00,358.3495650201279,0.0,284.0250000000001,0.0
2023-02-13 16:00:00+00:00,370.70776968331296,0.0,264.0083333333331,0.0
2023-02-13 17:00:00+00:00,370.0494162125827,0.0,299.98666666666674,0.0
2023-02-13 18:00:00+00:00,385.2776880221847,0.0,266.99666666666667,0.0
2023-02-13 19:00:00+00:00,376.524415034127,0.0,380.98000000000025,0.0
2023-02-13 20:00:00+00:00,327.0406918170623,0.0,356.00499999999965,0.0
2023-02-13 21:00:00+00:00,308.78149577478536,0.0,336.0083333333329,0.0
2023-02-13 22:00:00+00:00,295.9237524707004,0.0,356.9933333333333,0.0
2023-02-13 23:00:00+00:00,293.0177839397709,0.0,335.0049999999999,0.0
2023-02-14 00:00:00+00:00,260.9242149273012,0.0,315.00166666666655,0.0
2023-02-14 01:00:00+00:00,255.6946882507614,0.0,314.0050000000003,0.0
2023-02-14 02:00:00+00:00,257.4063004316218,0.0,314.00333333333333,0.0
2023-02-14 03:00:00+00:00,250.15109650594044,0.0,262.0000000000001,0.0
2023-02-14 04:00:00+00:00,261.8310221502401,0.0,253.02833333333325,0.0
2023-02-14 05:00:00+00:00,291.1982462068192,0.0,151.0183333333332,0.0
2023-02-14 06:00:00+00:00,365.6193409351404,0.0,148.00166666666675,0.0
2023-02-14 07:00:00+00:00,401.3735667934949,0.0,96.00000000000004,0.0
2023-02-14 08:00:00+00:00,393.92392054206186,0.0,148.9966666666667,0.0
2023-02-14 09:00:00+00:00,420.42746624427065,0.0,170.9816666666668,0.0
2023-02-14 10:00:00+00:00,403.2846132958,0.0,231.97833333333327,0.0
2023-02-14 11:00:00+00:00,399.241022756366,0.0,240.00333333333344,0.0
2023-02-14 12:00:00+00:00,382.7319181966186,0.0,258.0066666666668,0.0
2023-02-14 13:00:00+00:00,389.78042777804046,0.0,229.0133333333334,0.0
2023-02-14 14:00:00+00:00,390.680982143263,0.0,221.98666666666662,0.0
2023-02-14 15:00:00+00:00,368.8785212196942,0.0,198.00833333333344,0.0
2023-02-14 16:00:00+00:00,373.1445543566261,0.0,193.00166666666658,0.0
2023-02-14 17:00:00+00:00,346.0353685933001,0.0,206.97999999999996,0.0
2023-02-14 18:00:00+00:00,368.21035020798075,0.0,211.01333333333355,0.0
2023-02-14 19:00:00+00:00,377.8347707779182,0.0,226.99500000000015,0.0
2023-02-14 20:00:00+00:00,328.02301145009966,0.0,201.0166666666665,0.0
2023-02-14 21:00:00+00:00,322.2147656241083,0.0,243.9983333333334,0.0
2023-02-14 22:00:00+00:00,304.439054188127,0.0,201.00833333333324,0.0
2023-02-14 23:00:00+00:00,279.72794257024924,0.0,224.97500000000002,0.0
2023-02-15 00:00:00+00:00,267.72355698845087,0.0,180.0233333333333,0.0
2023-02-15 01:00:00+00:00,260.22606460881605,0.0,152.00333333333307,0.0
